name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"chicago, il",2018-05-01T13:00:00,81.7,80.5,49.5,32.69,0,0,,0,0,29,19,228,1014.3,44,9.9,887,3.2,9,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-05-01T14:00:00,83.4,81.4,47.4,28.48,0,0,,0,0,33,21.7,205,1013.7,72.8,9.9,829,3,8,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-05-01T15:00:00,84.8,82.4,46.7,26.52,0,0,,0,0,29.9,18.6,205,1012.8,78.4,9.9,684,2.5,7,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-05-01T16:00:00,84.8,82.2,44.9,24.8,0,0,,0,0,30.7,17.5,211,1012,80.9,9.9,531,1.9,5,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-05-01T17:00:00,84,81.6,44.3,24.87,0,0,,0,0,32.1,21.8,210,1011.7,88.1,9.9,270,1,3,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-05-01T18:00:00,84,81.6,44.3,24.87,0,0,,0,0,31.8,20,211,1011.4,85.6,9.9,215,0.8,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-05-01T19:00:00,82.2,80.4,44.5,26.59,0,0,,0,0,31.5,20.8,203,1010.9,78.4,9.9,101,0.4,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-05-01T20:00:00,80.8,79.6,46.1,29.65,0,0,,0,0,31.9,15.2,200,1010.9,78.4,9.9,14,0.1,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,D6362,74466504838,KPWK"
"chicago, il",2018-05-01T21:00:00,78.5,78.5,47.7,33.92,0,0,,0,0,30.3,20.4,200,1011,80.9,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-05-01T22:00:00,77.2,77.2,48,35.74,0,0,,0,0,30.9,16.5,200,1011.8,88.1,9.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
"chicago, il",2018-05-01T23:00:00,75.5,75.5,48,37.85,0,0,,0,0,30.5,19.1,202,1012.1,91.4,9.9,0,0,0,,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK"
